~id,~label,~from,~to,~fromLabels,~toLabels,dist:int
"23597","route","235","2859","airport","airport",1507
"23613","route","235","2902","airport","airport",1116
"23629","route","237","11","airport","airport",2019
"23645","route","237","549","airport","airport",1335
"23660","route","238","12","airport","airport",290
"23676","route","239","5","airport","airport",1010
"23692","route","239","35","airport","airport",820
"23708","route","239","441","airport","airport",345
"23724","route","240","25","airport","airport",1137
"23740","route","240","190","airport","airport",840
"23756","route","241","11","airport","airport",1865
"23772","route","241","74","airport","airport",4080
"23788","route","241","163","airport","airport",1838
"23804","route","241","558","airport","airport",166
"23820","route","243","1","airport","airport",1632
"23836","route","243","52","airport","airport",5807
"23852","route","243","420","airport","airport",405
"23868","route","243","3279","airport","airport",323
"23884","route","244","27","airport","airport",387
"23900","route","244","196","airport","airport",2401
"23931","route","247","154","airport","airport",966
"23947","route","248","77","airport","airport",1058
"23963","route","248","139","airport","airport",1588
"23979","route","248","274","airport","airport",837
"23995","route","248","481","airport","airport",524
"24011","route","248","808","airport","airport",721
"24027","route","249","51","airport","airport",2888
"24043","route","249","109","airport","airport",2536
"24059","route","249","247","airport","airport",874
"24075","route","249","818","airport","airport",1114
"24091","route","249","2164","airport","airport",1000
"24107","route","249","2675","airport","airport",543
"24123","route","250","63","airport","airport",5775
"24139","route","250","161","airport","airport",4896
"24155","route","250","349","airport","airport",1448
"24171","route","250","677","airport","airport",600
"24186","route","250","714","airport","airport",1390
"24202","route","250","1049","airport","airport",256
"24218","route","250","1498","airport","airport",253
"24234","route","250","1519","airport","airport",629
"24250","route","250","2793","airport","airport",1094
"24266","route","250","2975","airport","airport",658
"24282","route","251","70","airport","airport",1170
"24298","route","251","92","airport","airport",1764
"24314","route","251","141","airport","airport",1056
"24330","route","251","228","airport","airport",875
"24346","route","251","326","airport","airport",1289
"24362","route","251","478","airport","airport",1557
"24378","route","251","786","airport","airport",1710
"24394","route","251","1310","airport","airport",2095
"24410","route","252","79","airport","airport",1654
"24426","route","252","228","airport","airport",339
"24441","route","252","533","airport","airport",1948
"24457","route","253","139","airport","airport",2144
"24473","route","253","258","airport","airport",1541
"24489","route","253","496","airport","airport",1112
"24505","route","253","1277","airport","airport",531
"24521","route","254","177","airport","airport",577
"24537","route","254","538","airport","airport",342
"24553","route","255","79","airport","airport",1613
"24569","route","255","177","airport","airport",1546
"24585","route","255","331","airport","airport",1649
"24601","route","255","532","airport","airport",1313
"24617","route","255","1391","airport","airport",1916
"24633","route","256","64","airport","airport",2419
"24649","route","256","316","airport","airport",163
"24665","route","256","2807","airport","airport",1048
"24681","route","257","168","airport","airport",518
"24696","route","257","539","airport","airport",118
"24712","route","258","175","airport","airport",737
"24728","route","259","72","airport","airport",1170
"24744","route","259","109","airport","airport",1188
"24760","route","259","342","airport","airport",973
"24776","route","259","533","airport","airport",1297
"24792","route","259","1941","airport","airport",1632
"24808","route","260","93","airport","airport",982
"24824","route","260","175","airport","airport",747
"24840","route","260","313","airport","airport",845
"24856","route","260","491","airport","airport",2525
"24872","route","260","550","airport","airport",704
"24888","route","261","50","airport","airport",276
"24904","route","261","171","airport","airport",951
"24920","route","261","338","airport","airport",1279
"24936","route","261","521","airport","airport",1430
"24951","route","262","257","airport","airport",24
"24967","route","263","20","airport","airport",551
"24983","route","264","18","airport","airport",511
"24999","route","265","30","airport","airport",1613
"25015","route","266","85","airport","airport",145
"25031","route","267","30","airport","airport",842
"25047","route","268","18","airport","airport",287
"25063","route","268","1070","airport","airport",1486
"25079","route","269","18","airport","airport",472
"25095","route","270","11","airport","airport",192
"25111","route","271","30","airport","airport",520
"25127","route","272","37","airport","airport",102
"25143","route","274","80","airport","airport",356
"25159","route","274","171","airport","airport",585
"25175","route","274","347","airport","airport",969
"25191","route","274","550","airport","airport",671
"25206","route","274","1371","airport","airport",1316
"25222","route","275","94","airport","airport",1042
"25238","route","275","177","airport","airport",1524
"25254","route","275","495","airport","airport",198
"25270","route","275","1419","airport","airport",1051
"25286","route","276","90","airport","airport",270
"25302","route","276","198","airport","airport",258
"25318","route","276","454","airport","airport",1242
"25334","route","276","514","airport","airport",472
"25350","route","278","11","airport","airport",295
"25366","route","279","77","airport","airport",650
"25382","route","279","167","airport","airport",853
"25398","route","279","455","airport","airport",1472
"25414","route","280","20","airport","airport",600
"25430","route","280","389","airport","airport",1633
"25446","route","281","17","airport","airport",624
"25461","route","281","178","airport","airport",347
"25477","route","283","7","airport","airport",318
"25493","route","283","2095","airport","airport",160
"25509","route","284","113","airport","airport",1448
"25525","route","284","483","airport","airport",743
"25541","route","285","64","airport","airport",2478
"25557","route","285","318","airport","airport",4641
"25573","route","285","695","airport","airport",737
"25589","route","286","51","airport","airport",2100
