~id,~label,~from,~to,~fromLabels,~toLabels
"51278","contains","3560","1792","country","airport"
"51294","contains","3560","1808","country","airport"
"51310","contains","3440","1824","country","airport"
"51326","contains","3435","1840","country","airport"
"51342","contains","3435","1856","country","airport"
"51358","contains","3435","1872","country","airport"
"51374","contains","3435","1888","country","airport"
"51390","contains","3400","1904","country","airport"
"51406","contains","3552","1920","country","airport"
"51422","contains","3621","1936","country","airport"
"51438","contains","3555","1952","country","airport"
"51454","contains","3468","1968","country","airport"
"51469","contains","3525","1983","country","airport"
"51485","contains","3403","1999","country","airport"
"51501","contains","3455","2015","country","airport"
"51517","contains","3467","2031","country","airport"
"51533","contains","3465","2047","country","airport"
"51549","contains","3608","2063","country","airport"
"51565","contains","3623","2079","country","airport"
"51581","contains","3623","2095","country","airport"
"51597","contains","3452","2111","country","airport"
"51613","contains","3567","2127","country","airport"
"51629","contains","3615","2143","country","airport"
"51645","contains","3615","2159","country","airport"
"51661","contains","3440","2175","country","airport"
"51677","contains","3450","2191","country","airport"
"51693","contains","3472","2207","country","airport"
"51709","contains","3476","2223","country","airport"
"51724","contains","3476","2238","country","airport"
"51740","contains","3626","2254","country","airport"
"51756","contains","3585","2270","country","airport"
"51772","contains","3499","2286","country","airport"
"51788","contains","3559","2302","country","airport"
"51804","contains","3632","2318","country","airport"
"51820","contains","3623","2334","country","airport"
"51836","contains","3623","2350","country","airport"
"51852","contains","3623","2366","country","airport"
"51868","contains","3623","2382","country","airport"
"51884","contains","3471","2398","country","airport"
"51900","contains","3570","2414","country","airport"
"51916","contains","3564","2430","country","airport"
"51932","contains","3564","2446","country","airport"
"51948","contains","3406","2462","country","airport"
"51964","contains","3406","2478","country","airport"
"51979","contains","3426","2493","country","airport"
"51995","contains","3426","2509","country","airport"
"52011","contains","3440","2525","country","airport"
"52027","contains","3442","2541","country","airport"
"52043","contains","3442","2557","country","airport"
"52059","contains","3422","2573","country","airport"
"52075","contains","3627","2589","country","airport"
"52091","contains","3627","2605","country","airport"
"52107","contains","3623","2621","country","airport"
"52123","contains","3508","2637","country","airport"
"52139","contains","3479","2653","country","airport"
"52155","contains","3620","2669","country","airport"
"52171","contains","3573","2685","country","airport"
"52187","contains","3573","2701","country","airport"
"52203","contains","3607","2717","country","airport"
"52219","contains","3573","2733","country","airport"
"52234","contains","3600","2748","country","airport"
"52250","contains","3514","2764","country","airport"
"52266","contains","3496","2780","country","airport"
"52282","contains","3611","2796","country","airport"
"52298","contains","3611","2812","country","airport"
"52314","contains","3629","2828","country","airport"
"52330","contains","3497","2844","country","airport"
"52346","contains","3497","2860","country","airport"
"52362","contains","3527","2876","country","airport"
"52378","contains","3497","2892","country","airport"
"52394","contains","3410","2908","country","airport"
"52410","contains","3410","2924","country","airport"
"52426","contains","3440","2940","country","airport"
"52442","contains","3440","2956","country","airport"
"52458","contains","3440","2972","country","airport"
"52474","contains","3545","2988","country","airport"
"52489","contains","3623","3003","country","airport"
"52505","contains","3623","3019","country","airport"
"52521","contains","3440","3035","country","airport"
"52537","contains","3461","3051","country","airport"
"52553","contains","3435","3067","country","airport"
"52569","contains","3600","3083","country","airport"
"52585","contains","3626","3099","country","airport"
"52601","contains","3440","3115","country","airport"
"52617","contains","3410","3131","country","airport"
"52633","contains","3435","3147","country","airport"
"52649","contains","3435","3163","country","airport"
"52665","contains","3426","3179","country","airport"
"52681","contains","3410","3195","country","airport"
"52697","contains","3467","3211","country","airport"
"52713","contains","3435","3227","country","airport"
"52729","contains","3435","3243","country","airport"
"52744","contains","3623","3258","country","airport"
"52760","contains","3605","3274","country","airport"
"52776","contains","3537","3290","country","airport"
"52792","contains","3623","3306","country","airport"
"52808","contains","3450","3322","country","airport"
"52824","contains","3474","3338","country","airport"
"52840","contains","3572","3354","country","airport"
"52856","contains","3621","3370","country","airport"
"52872","contains","3567","3386","country","airport"
"49494","contains","3623","8","country","airport"
"49510","contains","3623","24","country","airport"
"49526","contains","3568","40","country","airport"
"49542","contains","3591","56","country","airport"
"49558","contains","3453","72","country","airport"
"49574","contains","3621","88","country","airport"
"49590","contains","3505","104","country","airport"
"49606","contains","3496","120","country","airport"
"49622","contains","3537","136","country","airport"
"49638","contains","3623","152","country","airport"
"49654","contains","3460","168","country","airport"
"49669","contains","3623","183","country","airport"
"49685","contains","3484","199","country","airport"
"49701","contains","3585","215","country","airport"
"49717","contains","3410","231","country","airport"
"49733","contains","3463","247","country","airport"
"49749","contains","3623","263","country","airport"
"49765","contains","3449","279","country","airport"
"49781","contains","3623","295","country","airport"
"49797","contains","3500","311","country","airport"
"49813","contains","3503","327","country","airport"
"49829","contains","3449","343","country","airport"
"49845","contains","3623","359","country","airport"
"49861","contains","3623","375","country","airport"
"49877","contains","3623","391","country","airport"
"49893","contains","3623","407","country","airport"
"49909","contains","3623","423","country","airport"
"49924","contains","3623","438","country","airport"
"49940","contains","3482","454","country","airport"
"49956","contains","3474","470","country","airport"
"49972","contains","3595","486","country","airport"
"49988","contains","3474","502","country","airport"
"50004","contains","3615","518","country","airport"
"50020","contains","3621","534","country","airport"
"50036","contains","3595","550","country","airport"
"50052","contains","3479","566","country","airport"
"50068","contains","3412","582","country","airport"
"50084","contains","3490","598","country","airport"
"50100","contains","3623","614","country","airport"
"50116","contains","3623","630","country","airport"
"50132","contains","3546","646","country","airport"
"50148","contains","3496","662","country","airport"
"50164","contains","3440","678","country","airport"
"50179","contains","3536","693","country","airport"
"50195","contains","3432","709","country","airport"
"50211","contains","3496","725","country","airport"
"50227","contains","3497","741","country","airport"
"50243","contains","3505","757","country","airport"
"50259","contains","3505","773","country","airport"
"50275","contains","3449","789","country","airport"
"50291","contains","3409","805","country","airport"
"50307","contains","3601","821","country","airport"
"50323","contains","3609","837","country","airport"
"50339","contains","3595","853","country","airport"
"50355","contains","3623","869","country","airport"
"50371","contains","3623","885","country","airport"
"50387","contains","3444","901","country","airport"
"50403","contains","3623","917","country","airport"
"50419","contains","3623","933","country","airport"
"50434","contains","3623","948","country","airport"
"50450","contains","3623","964","country","airport"
"50466","contains","3410","980","country","airport"
"50482","contains","3410","996","country","airport"
"50498","contains","3410","1012","country","airport"
"50514","contains","3556","1028","country","airport"
"50530","contains","3440","1044","country","airport"
"50546","contains","3623","1060","country","airport"
"50562","contains","3623","1076","country","airport"
"50578","contains","3623","1092","country","airport"
"50594","contains","3623","1108","country","airport"
"50610","contains","3537","1124","country","airport"
"50626","contains","3435","1140","country","airport"
"50642","contains","3623","1156","country","airport"
"50658","contains","3499","1172","country","airport"
"50674","contains","3559","1188","country","airport"
"50689","contains","3496","1203","country","airport"
"50705","contains","3450","1219","country","airport"
"50721","contains","3503","1235","country","airport"
"50737","contains","3435","1251","country","airport"
"50753","contains","3621","1267","country","airport"
"50769","contains","3623","1283","country","airport"
"50785","contains","3473","1299","country","airport"
"50801","contains","3615","1315","country","airport"
"50817","contains","3496","1331","country","airport"
"50833","contains","3410","1347","country","airport"
"50849","contains","3621","1363","country","airport"
"50865","contains","3474","1379","country","airport"
"50881","contains","3573","1395","country","airport"
"50897","contains","3555","1411","country","airport"
"50913","contains","3474","1427","country","airport"
"50929","contains","3435","1443","country","airport"
"50944","contains","3626","1458","country","airport"
"50960","contains","3440","1474","country","airport"
"50976","contains","3440","1490","country","airport"
"50992","contains","3440","1506","country","airport"
"51008","contains","3440","1522","country","airport"
"51024","contains","3537","1538","country","airport"
"51040","contains","3537","1554","country","airport"
"51056","contains","3426","1570","country","airport"
"51072","contains","3426","1586","country","airport"
"51088","contains","3439","1602","country","airport"
"51104","contains","3563","1618","country","airport"
"51120","contains","3426","1634","country","airport"
"51136","contains","3602","1650","country","airport"
"51152","contains","3400","1666","country","airport"
"51168","contains","3496","1682","country","airport"
"51184","contains","3598","1698","country","airport"
"51215","contains","3417","1729","country","airport"
"51231","contains","3482","1745","country","airport"
"51247","contains","3482","1761","country","airport"
"51263","contains","3597","1777","country","airport"
"51279","contains","3560","1793","country","airport"
"51295","contains","3560","1809","country","airport"
"51311","contains","3440","1825","country","airport"
"51327","contains","3435","1841","country","airport"
"51343","contains","3435","1857","country","airport"
"51359","contains","3435","1873","country","airport"
"51375","contains","3400","1889","country","airport"
"51391","contains","3430","1905","country","airport"
"51407","contains","3552","1921","country","airport"
"51423","contains","3487","1937","country","airport"
"51439","contains","3555","1953","country","airport"
"51455","contains","3534","1969","country","airport"
"51470","contains","3525","1984","country","airport"
"51486","contains","3403","2000","country","airport"
"51502","contains","3455","2016","country","airport"
"51518","contains","3467","2032","country","airport"
"51534","contains","3623","2048","country","airport"
"51550","contains","3608","2064","country","airport"
"51566","contains","3623","2080","country","airport"
"51582","contains","3623","2096","country","airport"
"51598","contains","3449","2112","country","airport"
"51614","contains","3567","2128","country","airport"
"51630","contains","3615","2144","country","airport"
"51646","contains","3615","2160","country","airport"
"51662","contains","3558","2176","country","airport"
"51678","contains","3436","2192","country","airport"
"51694","contains","3440","2208","country","airport"
"51710","contains","3476","2224","country","airport"
"51725","contains","3476","2239","country","airport"
"51741","contains","3626","2255","country","airport"
"51757","contains","3585","2271","country","airport"
"51773","contains","3499","2287","country","airport"
"51789","contains","3559","2303","country","airport"
"51805","contains","3632","2319","country","airport"
"51821","contains","3623","2335","country","airport"
"51837","contains","3623","2351","country","airport"
"51853","contains","3623","2367","country","airport"
"51869","contains","3623","2383","country","airport"
"51885","contains","3606","2399","country","airport"
"51901","contains","3570","2415","country","airport"
"51917","contains","3564","2431","country","airport"
"51933","contains","3564","2447","country","airport"
"51949","contains","3406","2463","country","airport"
"51965","contains","3406","2479","country","airport"
"51980","contains","3426","2494","country","airport"
"51996","contains","3426","2510","country","airport"
"52012","contains","3462","2526","country","airport"
"52028","contains","3442","2542","country","airport"
"52044","contains","3442","2558","country","airport"
"52060","contains","3422","2574","country","airport"
"52076","contains","3627","2590","country","airport"
"52092","contains","3627","2606","country","airport"
"52108","contains","3423","2622","country","airport"
"52124","contains","3508","2638","country","airport"
"52140","contains","3573","2654","country","airport"
"52156","contains","3620","2670","country","airport"
"52172","contains","3573","2686","country","airport"
"52188","contains","3573","2702","country","airport"
"52204","contains","3607","2718","country","airport"
"52220","contains","3573","2734","country","airport"
"52235","contains","3600","2749","country","airport"
"52251","contains","3514","2765","country","airport"
"52267","contains","3496","2781","country","airport"
"52283","contains","3611","2797","country","airport"
"52299","contains","3611","2813","country","airport"
"52315","contains","3629","2829","country","airport"
"52331","contains","3497","2845","country","airport"
"52347","contains","3497","2861","country","airport"
"52363","contains","3527","2877","country","airport"
"52379","contains","3497","2893","country","airport"
"52395","contains","3410","2909","country","airport"
"52411","contains","3410","2925","country","airport"
"52427","contains","3440","2941","country","airport"
"52443","contains","3440","2957","country","airport"
"52459","contains","3440","2973","country","airport"
"52475","contains","3400","2989","country","airport"
"52490","contains","3623","3004","country","airport"
"52506","contains","3440","3020","country","airport"
"52522","contains","3442","3036","country","airport"
"52538","contains","3495","3052","country","airport"
"52554","contains","3474","3068","country","airport"
"52570","contains","3410","3084","country","airport"
"52586","contains","3630","3100","country","airport"
"52602","contains","3499","3116","country","airport"
"52618","contains","3497","3132","country","airport"
"52634","contains","3435","3148","country","airport"
"52650","contains","3410","3164","country","airport"
"52666","contains","3476","3180","country","airport"
"52682","contains","3426","3196","country","airport"
"52698","contains","3502","3212","country","airport"
"52714","contains","3435","3228","country","airport"
"52730","contains","3435","3244","country","airport"
"52745","contains","3623","3259","country","airport"
"52761","contains","3573","3275","country","airport"
"52777","contains","3440","3291","country","airport"
"52793","contains","3621","3307","country","airport"
"52809","contains","3623","3323","country","airport"
"52825","contains","3440","3339","country","airport"
"52841","contains","3595","3355","country","airport"
"52857","contains","3621","3371","country","airport"
"52873","contains","3567","3387","country","airport"
"49495","contains","3623","9","country","airport"
"49511","contains","3623","25","country","airport"
"49527","contains","3623","41","country","airport"
"49543","contains","3410","57","country","airport"
"49559","contains","3595","73","country","airport"
"49575","contains","3602","89","country","airport"
"49591","contains","3505","105","country","airport"
"49607","contains","3496","121","country","airport"
"49623","contains","3504","137","country","airport"
"49639","contains","3623","153","country","airport"
"49655","contains","3503","169","country","airport"
"49670","contains","3623","184","country","airport"
"49686","contains","3460","200","country","airport"
"49702","contains","3557","216","country","airport"
"49718","contains","3410","232","country","airport"
"49734","contains","3515","248","country","airport"
"49750","contains","3623","264","country","airport"
"49766","contains","3623","280","country","airport"
"49782","contains","3623","296","country","airport"
"49798","contains","3450","312","country","airport"
"49814","contains","3474","328","country","airport"
"49830","contains","3474","344","country","airport"
"49846","contains","3442","360","country","airport"
"49862","contains","3623","376","country","airport"
"49878","contains","3623","392","country","airport"
"49894","contains","3623","408","country","airport"
"49910","contains","3537","424","country","airport"
"49925","contains","3435","439","country","airport"
"49941","contains","3555","455","country","airport"
"49957","contains","3511","471","country","airport"
"49973","contains","3542","487","country","airport"
"49989","contains","3474","503","country","airport"
"50005","contains","3615","519","country","airport"
"50021","contains","3621","535","country","airport"
"50037","contains","3482","551","country","airport"
"50053","contains","3440","567","country","airport"
"50069","contains","3426","583","country","airport"
"50085","contains","3532","599","country","airport"
"50101","contains","3623","615","country","airport"
"50117","contains","3623","631","country","airport"
"50133","contains","3623","647","country","airport"
"50149","contains","3496","663","country","airport"
"50165","contains","3440","679","country","airport"
"50180","contains","3611","694","country","airport"
"50196","contains","3573","710","country","airport"
"50212","contains","3429","726","country","airport"
"50228","contains","3496","742","country","airport"
"50244","contains","3505","758","country","airport"
"50260","contains","3505","774","country","airport"
"50276","contains","3449","790","country","airport"
"50292","contains","3409","806","country","airport"
"50308","contains","3608","822","country","airport"
"50324","contains","3443","838","country","airport"
"50340","contains","3595","854","country","airport"
"50356","contains","3623","870","country","airport"
"50372","contains","3623","886","country","airport"
"50388","contains","3440","902","country","airport"
"50404","contains","3623","918","country","airport"
"50420","contains","3623","934","country","airport"
"50435","contains","3623","949","country","airport"
"50451","contains","3623","965","country","airport"
"50467","contains","3410","981","country","airport"
"50483","contains","3410","997","country","airport"
"50499","contains","3410","1013","country","airport"
"50515","contains","3556","1029","country","airport"
"50531","contains","3440","1045","country","airport"
"50547","contains","3623","1061","country","airport"
"50563","contains","3623","1077","country","airport"
"50579","contains","3623","1093","country","airport"
"50595","contains","3623","1109","country","airport"
"50611","contains","3537","1125","country","airport"
"50627","contains","3435","1141","country","airport"
"50643","contains","3623","1157","country","airport"
"50659","contains","3499","1173","country","airport"
"50675","contains","3559","1189","country","airport"
"50690","contains","3622","1204","country","airport"
"50706","contains","3422","1220","country","airport"
"50722","contains","3424","1236","country","airport"
"50738","contains","3435","1252","country","airport"
"50754","contains","3621","1268","country","airport"
"50770","contains","3458","1284","country","airport"
"50786","contains","3473","1300","country","airport"
"50802","contains","3573","1316","country","airport"
"50818","contains","3496","1332","country","airport"
"50834","contains","3410","1348","country","airport"
"50850","contains","3621","1364","country","airport"
"50866","contains","3482","1380","country","airport"
"50882","contains","3503","1396","country","airport"
"50898","contains","3555","1412","country","airport"
"50914","contains","3474","1428","country","airport"
"50930","contains","3435","1444","country","airport"
"50945","contains","3556","1459","country","airport"
"50961","contains","3440","1475","country","airport"
"50977","contains","3440","1491","country","airport"
"50993","contains","3440","1507","country","airport"
"51009","contains","3440","1523","country","airport"
"51025","contains","3537","1539","country","airport"
"51041","contains","3537","1555","country","airport"
"51057","contains","3426","1571","country","airport"
"51073","contains","3426","1587","country","airport"
"51089","contains","3439","1603","country","airport"
"51105","contains","3563","1619","country","airport"
"51121","contains","3435","1635","country","airport"
"51137","contains","3602","1651","country","airport"
"51153","contains","3400","1667","country","airport"
"51169","contains","3496","1683","country","airport"
"51185","contains","3598","1699","country","airport"
"51200","contains","3544","1714","country","airport"
"51216","contains","3417","1730","country","airport"
"51232","contains","3482","1746","country","airport"
"51248","contains","3567","1762","country","airport"
"51264","contains","3597","1778","country","airport"
"51280","contains","3560","1794","country","airport"
"51296","contains","3560","1810","country","airport"
"51312","contains","3440","1826","country","airport"
"51328","contains","3435","1842","country","airport"
"51344","contains","3435","1858","country","airport"
"51360","contains","3435","1874","country","airport"
"51376","contains","3400","1890","country","airport"
"51392","contains","3480","1906","country","airport"
"51408","contains","3552","1922","country","airport"
"51424","contains","3621","1938","country","airport"
"51440","contains","3555","1954","country","airport"
"51471","contains","3525","1985","country","airport"
"51487","contains","3403","2001","country","airport"
"51503","contains","3595","2017","country","airport"
"51519","contains","3467","2033","country","airport"
"51535","contains","3509","2049","country","airport"
"51551","contains","3608","2065","country","airport"
"51567","contains","3623","2081","country","airport"
"51583","contains","3623","2097","country","airport"
"51599","contains","3474","2113","country","airport"
"51615","contains","3424","2129","country","airport"
"51631","contains","3615","2145","country","airport"
"51647","contains","3615","2161","country","airport"
"51663","contains","3558","2177","country","airport"
"51679","contains","3412","2193","country","airport"
"51695","contains","3472","2209","country","airport"
"51711","contains","3476","2225","country","airport"
"51726","contains","3476","2240","country","airport"
"51742","contains","3626","2256","country","airport"
"51758","contains","3585","2272","country","airport"
"51774","contains","3499","2288","country","airport"
"51790","contains","3559","2304","country","airport"
"51806","contains","3623","2320","country","airport"
"51822","contains","3623","2336","country","airport"
"51838","contains","3623","2352","country","airport"
"51854","contains","3623","2368","country","airport"
"51870","contains","3623","2384","country","airport"
"51886","contains","3606","2400","country","airport"
"51902","contains","3570","2416","country","airport"
"51918","contains","3564","2432","country","airport"
"51934","contains","3564","2448","country","airport"
"51950","contains","3406","2464","country","airport"
"51966","contains","3406","2480","country","airport"
"51981","contains","3426","2495","country","airport"
"51997","contains","3426","2511","country","airport"
"52013","contains","3462","2527","country","airport"
"52029","contains","3442","2543","country","airport"
"52045","contains","3442","2559","country","airport"
"52061","contains","3422","2575","country","airport"
"52077","contains","3627","2591","country","airport"
"52093","contains","3627","2607","country","airport"
"52109","contains","3423","2623","country","airport"
"52125","contains","3508","2639","country","airport"
"52141","contains","3573","2655","country","airport"
"52157","contains","3620","2671","country","airport"
"52173","contains","3573","2687","country","airport"
"52189","contains","3573","2703","country","airport"
"52205","contains","3607","2719","country","airport"
"52221","contains","3573","2735","country","airport"
"52236","contains","3432","2750","country","airport"
"52252","contains","3514","2766","country","airport"
"52268","contains","3496","2782","country","airport"
"52284","contains","3611","2798","country","airport"
"52300","contains","3611","2814","country","airport"
"52316","contains","3629","2830","country","airport"
"52332","contains","3497","2846","country","airport"
"52348","contains","3497","2862","country","airport"
"52364","contains","3527","2878","country","airport"
"52380","contains","3497","2894","country","airport"
"52396","contains","3410","2910","country","airport"
"52412","contains","3410","2926","country","airport"
"52428","contains","3440","2942","country","airport"
"52444","contains","3440","2958","country","airport"
"52460","contains","3440","2974","country","airport"
"52476","contains","3435","2990","country","airport"
"52491","contains","3623","3005","country","airport"
"52507","contains","3440","3021","country","airport"
"52523","contains","3442","3037","country","airport"
"52539","contains","3495","3053","country","airport"
"52555","contains","3623","3069","country","airport"
"52571","contains","3555","3085","country","airport"
"52587","contains","3499","3101","country","airport"
"52603","contains","3499","3117","country","airport"
"52619","contains","3623","3133","country","airport"
"52635","contains","3435","3149","country","airport"
"52651","contains","3525","3165","country","airport"
"52667","contains","3440","3181","country","airport"
"52683","contains","3497","3197","country","airport"
"52699","contains","3499","3213","country","airport"
"52715","contains","3435","3229","country","airport"
"52731","contains","3435","3245","country","airport"
"52746","contains","3497","3260","country","airport"
"52762","contains","3566","3276","country","airport"
"52778","contains","3440","3292","country","airport"
"52794","contains","3615","3308","country","airport"
"52810","contains","3573","3324","country","airport"
"52826","contains","3541","3340","country","airport"
"52842","contains","3440","3356","country","airport"
"52858","contains","3621","3372","country","airport"
"52874","contains","3567","3388","country","airport"
"49496","contains","3623","10","country","airport"
"49512","contains","3623","26","country","airport"
"49528","contains","3623","42","country","airport"
"49544","contains","3622","58","country","airport"
"49560","contains","3595","74","country","airport"
"49576","contains","3503","90","country","airport"
"49592","contains","3569","106","country","airport"
"49608","contains","3570","122","country","airport"
"49624","contains","3623","138","country","airport"
"49640","contains","3512","154","country","airport"
"49656","contains","3503","170","country","airport"
"49671","contains","3623","185","country","airport"
"49687","contains","3600","201","country","airport"
"49703","contains","3495","217","country","airport"
"49719","contains","3451","233","country","airport"
"49735","contains","3585","249","country","airport"
"49751","contains","3623","265","country","airport"
"49767","contains","3623","281","country","airport"
"49783","contains","3627","297","country","airport"
"49799","contains","3566","313","country","airport"
"49815","contains","3474","329","country","airport"
"49831","contains","3403","345","country","airport"
"49847","contains","3623","361","country","airport"
"49863","contains","3623","377","country","airport"
"49879","contains","3623","393","country","airport"
"49895","contains","3537","409","country","airport"
"49911","contains","3623","425","country","airport"
"49926","contains","3623","440","country","airport"
"49942","contains","3629","456","country","airport"
"49958","contains","3400","472","country","airport"
"49974","contains","3542","488","country","airport"
"49990","contains","3482","504","country","airport"
"50006","contains","3539","520","country","airport"
"50022","contains","3621","536","country","airport"
"50038","contains","3482","552","country","airport"
"50054","contains","3440","568","country","airport"
"50070","contains","3426","584","country","airport"
"50086","contains","3485","600","country","airport"
"50102","contains","3623","616","country","airport"
"50118","contains","3623","632","country","airport"
"50134","contains","3623","648","country","airport"
"50150","contains","3496","664","country","airport"
"50166","contains","3505","680","country","airport"
"50181","contains","3611","695","country","airport"
"50197","contains","3573","711","country","airport"
"50213","contains","3496","727","country","airport"
"50229","contains","3496","743","country","airport"
"50245","contains","3505","759","country","airport"
"50261","contains","3505","775","country","airport"
"50277","contains","3474","791","country","airport"
"50293","contains","3615","807","country","airport"
"50309","contains","3499","823","country","airport"
"50325","contains","3443","839","country","airport"
"50341","contains","3474","855","country","airport"
"50357","contains","3623","871","country","airport"
"50373","contains","3623","887","country","airport"
"50389","contains","3440","903","country","airport"
"50405","contains","3623","919","country","airport"
"50421","contains","3623","935","country","airport"
"50436","contains","3623","950","country","airport"
"50452","contains","3623","966","country","airport"
"50468","contains","3410","982","country","airport"
"50484","contains","3410","998","country","airport"
"50500","contains","3410","1014","country","airport"
"50516","contains","3556","1030","country","airport"
"50532","contains","3440","1046","country","airport"
"50548","contains","3623","1062","country","airport"
"50564","contains","3623","1078","country","airport"
"50580","contains","3623","1094","country","airport"
"50596","contains","3623","1110","country","airport"
"50612","contains","3537","1126","country","airport"
"50628","contains","3435","1142","country","airport"
"50644","contains","3623","1158","country","airport"
"50660","contains","3499","1174","country","airport"
"50676","contains","3498","1190","country","airport"
"50691","contains","3622","1205","country","airport"
"50707","contains","3463","1221","country","airport"
"50723","contains","3474","1237","country","airport"
"50739","contains","3435","1253","country","airport"
"50755","contains","3500","1269","country","airport"
"50771","contains","3575","1285","country","airport"
"50787","contains","3473","1301","country","airport"
"50803","contains","3398","1317","country","airport"
"50819","contains","3496","1333","country","airport"
"50835","contains","3410","1349","country","airport"
"50851","contains","3621","1365","country","airport"
"50867","contains","3482","1381","country","airport"
"50883","contains","3456","1397","country","airport"
"50899","contains","3555","1413","country","airport"
"50915","contains","3503","1429","country","airport"
"50931","contains","3435","1445","country","airport"
"50946","contains","3556","1460","country","airport"
"50962","contains","3440","1476","country","airport"
"50978","contains","3440","1492","country","airport"
"50994","contains","3440","1508","country","airport"
"51010","contains","3440","1524","country","airport"
"51026","contains","3537","1540","country","airport"
"51042","contains","3537","1556","country","airport"
"51058","contains","3426","1572","country","airport"
"51074","contains","3426","1588","country","airport"
"51090","contains","3439","1604","country","airport"
"51106","contains","3563","1620","country","airport"
"51122","contains","3435","1636","country","airport"
"51138","contains","3602","1652","country","airport"
"51154","contains","3400","1668","country","airport"
"51170","contains","3496","1684","country","airport"
"51186","contains","3598","1700","country","airport"
"51201","contains","3544","1715","country","airport"
"51217","contains","3460","1731","country","airport"
"51233","contains","3482","1747","country","airport"
"51249","contains","3567","1763","country","airport"
"51265","contains","3597","1779","country","airport"
"51281","contains","3560","1795","country","airport"
"51297","contains","3461","1811","country","airport"
"51313","contains","3440","1827","country","airport"
"51329","contains","3435","1843","country","airport"
"51345","contains","3435","1859","country","airport"
"51361","contains","3435","1875","country","airport"
"51377","contains","3400","1891","country","airport"
"51393","contains","3480","1907","country","airport"
"51409","contains","3552","1923","country","airport"
"51425","contains","3621","1939","country","airport"
"51441","contains","3555","1955","country","airport"
"51456","contains","3433","1970","country","airport"
"51472","contains","3525","1986","country","airport"
"51488","contains","3403","2002","country","airport"
"51504","contains","3595","2018","country","airport"
"51520","contains","3467","2034","country","airport"
"51536","contains","3509","2050","country","airport"
"51552","contains","3619","2066","country","airport"
"51568","contains","3623","2082","country","airport"
"51584","contains","3623","2098","country","airport"
"51600","contains","3474","2114","country","airport"
"51616","contains","3424","2130","country","airport"
"51632","contains","3615","2146","country","airport"
"51648","contains","3615","2162","country","airport"
"51664","contains","3445","2178","country","airport"
"51680","contains","3412","2194","country","airport"
"51696","contains","3472","2210","country","airport"
"51727","contains","3626","2241","country","airport"
"51743","contains","3626","2257","country","airport"
"51759","contains","3585","2273","country","airport"
"51775","contains","3499","2289","country","airport"
"51791","contains","3559","2305","country","airport"
"51807","contains","3623","2321","country","airport"
"51823","contains","3623","2337","country","airport"
"51839","contains","3623","2353","country","airport"
"51855","contains","3623","2369","country","airport"
"51871","contains","3623","2385","country","airport"
"51887","contains","3606","2401","country","airport"
"51903","contains","3570","2417","country","airport"
"51919","contains","3564","2433","country","airport"
"51935","contains","3564","2449","country","airport"
"51951","contains","3406","2465","country","airport"
"51967","contains","3426","2481","country","airport"
"51982","contains","3426","2496","country","airport"
"51998","contains","3426","2512","country","airport"
"52014","contains","3462","2528","country","airport"
"52030","contains","3442","2544","country","airport"
"52046","contains","3442","2560","country","airport"
"52062","contains","3422","2576","country","airport"
"52078","contains","3627","2592","country","airport"
"52094","contains","3426","2608","country","airport"
"52110","contains","3615","2624","country","airport"
"52126","contains","3508","2640","country","airport"
"52142","contains","3573","2656","country","airport"
"52158","contains","3620","2672","country","airport"
"52174","contains","3573","2688","country","airport"
"52190","contains","3573","2704","country","airport"
"52206","contains","3625","2720","country","airport"
"52222","contains","3573","2736","country","airport"
"52237","contains","3496","2751","country","airport"
"52253","contains","3514","2767","country","airport"
"52269","contains","3496","2783","country","airport"
"52285","contains","3611","2799","country","airport"
"52301","contains","3611","2815","country","airport"
"52317","contains","3629","2831","country","airport"
"52333","contains","3497","2847","country","airport"
"52349","contains","3497","2863","country","airport"
"52365","contains","3527","2879","country","airport"
"52381","contains","3440","2895","country","airport"
"52397","contains","3410","2911","country","airport"
"52413","contains","3447","2927","country","airport"
"52429","contains","3440","2943","country","airport"
"52445","contains","3440","2959","country","airport"
"52461","contains","3440","2975","country","airport"
"52477","contains","3435","2991","country","airport"
"52492","contains","3623","3006","country","airport"
"52508","contains","3573","3022","country","airport"
"52524","contains","3530","3038","country","airport"
"52540","contains","3495","3054","country","airport"
"52556","contains","3509","3070","country","airport"
"52572","contains","3410","3086","country","airport"
"52588","contains","3467","3102","country","airport"
"52604","contains","3435","3118","country","airport"
"52620","contains","3455","3134","country","airport"
"52636","contains","3440","3150","country","airport"
"52652","contains","3623","3166","country","airport"
"52668","contains","3627","3182","country","airport"
"52684","contains","3497","3198","country","airport"
"52700","contains","3422","3214","country","airport"
"52716","contains","3435","3230","country","airport"
"52732","contains","3435","3246","country","airport"
"52747","contains","3410","3261","country","airport"
"52763","contains","3502","3277","country","airport"
"52779","contains","3440","3293","country","airport"
"52795","contains","3620","3309","country","airport"
"52811","contains","3573","3325","country","airport"
"52827","contains","3410","3341","country","airport"
"52843","contains","3440","3357","country","airport"
"52859","contains","3621","3373","country","airport"
"52875","contains","3567","3389","country","airport"
"49497","contains","3623","11","country","airport"
"49513","contains","3623","27","country","airport"
"49529","contains","3623","43","country","airport"
"49545","contains","3496","59","country","airport"
"49561","contains","3409","75","country","airport"
"49577","contains","3500","91","country","airport"
"49593","contains","3474","107","country","airport"
"49609","contains","3435","123","country","airport"
